University,Course,Level,Official URL,URL is course-specific?,Fee status,Figure found (CAD),Note,Gaurav: annual intl fee (CAD),Gaurav: source URL,Gaurav: notes
"York","Social Work - BSW (Post-degree)","Bachelor","https://futurestudents.yorku.ca/program/social-work-post-degree","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"York","Software Engineering","Bachelor","https://futurestudents.yorku.ca/program/software-engineering","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"York","Space Engineering","Bachelor","https://futurestudents.yorku.ca/program/space-engineering","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"York","Speech and Language Sciences","Bachelor","https://futurestudents.yorku.ca/program/speech-language-sciences","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"York","Sport Management","Bachelor","https://futurestudents.yorku.ca/program/sport-management","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"York","Statistics","Bachelor","https://futurestudents.yorku.ca/program/statistics","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"York","Sustainable Environmental Management","Bachelor","https://futurestudents.yorku.ca/program/sustainable-environmental-management","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"York","Theatre (Acting & Performance)","Bachelor","https://futurestudents.yorku.ca/program/theatre-acting-performance","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"York","Theatre (Performance Creation)","Bachelor","https://futurestudents.yorku.ca/program/theatre-performance-creation","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"York","Theatre (Production & Design)","Bachelor","https://futurestudents.yorku.ca/program/theatre-production-design","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"York","Theatre Studies","Bachelor","https://futurestudents.yorku.ca/program/theatre","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"York","Undeclared Major","Bachelor","https://futurestudents.yorku.ca/program/undeclared-major","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"York","Visual Arts - Art History","Bachelor","https://futurestudents.yorku.ca/program/art-history","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"York","Visual Arts - Studio","Bachelor","https://futurestudents.yorku.ca/program/visual-arts","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Accounting (ACCT)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/accounting-acct/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Agriculture (AGR)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/agriculture-agr/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Agriculture, Honours (AGRS)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/honours-agriculture-agrs/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Animal Biology (ABIO)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/animal-biology-abio/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Animal Science (ANSC)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/animal-science-ansc/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Anthropology (ANTH)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/anthropology-anth/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Applied Geomatics (AG)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/applied-geomatics-ag/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Applied Human Nutrition (AHN)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/applied-human-nutrition-ahn/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Art History (ARTH)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/art-history-arth/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Arts and Sciences (AS)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/arts-sciences-as/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Bio- Medical Science (BIOM)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/bio-medical-science-biom/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Biochemistry (BIOC)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/biochemistry-bioc/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Biodiversity (BIOD)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/biodiversity-biod/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Biological and Medical Physics (BMPH)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/biological-medical-physics-bmph/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Biological and Pharmaceutical Chemistry (BPCH)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/biological-pharmaceutical-chemistry-bpch/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Biological Engineering (BIOE)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/biological-engineering-program-bioe/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Biological Science (BIOS)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/biological-science-bios/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Biology (BIOL)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/biology-biol/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Biomedical Engineering (BME)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/biomedical-engineering-program-bme/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Biomedical Toxicology (BTOX)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/biomedical-toxicology-btox/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Biotechnology (BIOT)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/biotechnology-biot/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Black Canadian Studies (BLCK)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/black-canadian-studies-blck/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Business (BUS)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/business-bus/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Business Data Analytics (BDA)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/business-data-analytics-bda/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Business Economics (BECN)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/business-economics-becn/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Chemical Physics (CHPY)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/chemical-physics-chpy/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Chemistry (CHEM)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/chemistry-chem/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Child Studies (CSTU)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/child-studies-cstu/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Civil Engineering (CIVE)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/civil-engineering-program-cive/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Classical and Modern Cultures (CMC)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/classical-modern-cultures-cmc/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Classical Studies (CLAS)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/classical-studies-clas/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Computer Engineering (CENG)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/computer-engineering-program-ceng/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Computer Science (CS)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/computer-science-cs/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Computing and Information Science (CIS)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/computing-information-science-cis/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Creative Arts, Health and Wellness (CREA)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/creative-arts-health-and-wellness/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Creative Writing (CW)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/creative-writing-cw/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Criminal Justice and Public Policy (CJPP)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/criminal-justice-public-policy-cjpp/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Crop Science (CRSC)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/crop-science-crsc/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Culture and Technology Studies (CTS)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/culture-and-technology-studies-cts/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Earth Observation and Geographic Information Science (EO)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/earth-observation-gis-eo/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Ecology (ECOL)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/ecology-ecol/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Economics (ECON)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/economics-econ/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Engineering Systems and Computing (ESC)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/engineering-systems-computing-program-esc/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","English (ENGL)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/english-engl/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Entrepreneurship (ENT)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/entrepreneurship-ent/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Environment and Resource Management (ERM)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/environment-resource-management-erm/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Environmental Citizenship (ECT)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/environmental-citizenship-ect/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Environmental Conservation (ECV)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/environmental-conservation-ecv/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Environmental Economics and Policy (EEP)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/environmental-economics-policy-eep/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Environmental Engineering (ENVE)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/environmental-engineering-program-enve/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Environmental Governance (EGOV)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/environmental-governance-egov/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Environmental Management (EM)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/environmental-management-major-em/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Environmental Sciences (ENVS)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/environmental-sciences-envs/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Equine Management (EQM)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/equine-management-major-eqm/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","European Cultures (EC)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/european-cultures/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Family and Child Studies (FCS)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/family-child-studies-fcs/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Family Studies and Human Development (FSHD)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/family-studies-human-development-fshd/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Food and Agricultural Business (FAB)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/food-agricultural-business-fab/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Food Engineering (FENG)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/food-engineering-feng/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Food Science (FOOD)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/food-science-food/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Food, Agricultural and Resource Economics (FARE)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/food-agricultural-resource-economics-fare/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","French Studies (FREN)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/french-studies-fren/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Geography (GEOG)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/geography-geog/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","German (GERM)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/german-germ/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Government, Economics and Management (GEM)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/government-economics-and-management-gem/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Health and Well- Being (HWB)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/health-wellbeing-hwb/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","History (HIST)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/history-hist/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Horticulture (HRT)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/horticulture-hort/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Hospitality and Tourism Management (HTM)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/hospitality-tourism-management-htm/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Human Health and Nutritional Sciences (HHNS)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/human-health-nutritional-sciences-hhns/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Human Kinetics (HK)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/human-kinetics-hk/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Human Resources (HR)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/human-resources-hr/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Indigenous Environmental Governance (IEG)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/indigenous-environmental-governance-ieg/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Indigenous Environmental Science and Practice (IESP)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/indigenous-environmental-sscience-practice-iesp/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","International Business (IB)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/international-business-ib/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","International Development Studies (IDS)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/international-development-studies-ids/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Italian (ITAL)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/italian-ital/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Justice and Legal Studies (JLS)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/justice-and-legal-studies-jls/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Landscape Architecture (LA)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/landscape-architecture-la/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Leadership (LEAD)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/leadership-lead/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Linguistics (LING)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/linguistics-ling/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Management (MGMT)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/management-mgmt/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Management Economics and Finance (MEF)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/management-economics-finance-mef/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Marine and Freshwater Biology (MFB)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/marine-freshwater-biology-mfb/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Marketing (MKTG)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/marketing-mktg/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Marketing Management (MKMN)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/marketing-management-mkmn/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Mathematical Science (MSCI)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/mathematical-science-msci/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Mathematics (MATH)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/mathematics-math/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Mechanical Engineering (MECH)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/mechanical-engineering-program-mech/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Mechatronics Engineering (MTE)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/mechatronics-engineering-program-mte/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Media and Cinema Studies (MCST)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/media-cinema-studies-mcst/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Microbiology (MICR)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/microbiology-micr/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Microbiology and Immunology (MIMM)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/microbiology-immunology-mimm/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Molecular Biology and Genetics (MBG)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/molecular-biology-genetics-mbg/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Museum Studies (MS)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/museum-studies-ms/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Music (MUSC)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/music-musc/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Neuroscience (NEUR)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/neuroscience-neur/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Nutritional and Nutraceutical Sciences (NANS)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/nutritional-nutraceutical-sciences-nans/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","One Health (ONEH)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/one-health-oneh/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Philosophy (PHIL)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/philosophy-phil/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Physical Science (PSCI)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/physical-science-psci/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Physics (PHYS)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/physics-phys/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Plant Science (PLSC)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/plant-science-plsc/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Political Science (POLS)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/political-science-pols/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Project Management (PM)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/project-management-pm/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Psychology (PSYC)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/psychology-psyc/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Public Policy and Administration (PPA)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/public-policy-administration-ppa/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Quantitative Economics and Finance (QEF)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/quantitative-economics-finance-qef/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Real Estate (RE)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/real-estate-re/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Restaurant and Beverage Management (RBM)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/restaurant-beverage-mgmt-rbm/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Sales (SALE)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/sale/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Sexualities, Genders and Social Change (SXGN)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/sexualities-genders-and-social-change-sxgn/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Sociology (SOC)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/sociology-soc/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Software Engineering (SENG)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/software-engineering-seng/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Spanish and Hispanic Studies (SPAH)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/spanish-hispanic-studies-spah/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Sport and Event Management (SPMT)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/sport-event-management-spmt/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Statistics (STAT)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/statistics-stat/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Studio Art (SART)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/studio-art-sart/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Sustainable Business (SB)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/sustainable-business-sb/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Theatre Studies (THST)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/theatre-studies-thst/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Theoretical Physics (THPY)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/theoretical-physics-thpy/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Veterinary Medicine (VM)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/veterinary-medicine-vm/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Water Resources Engineering (WRE)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/water-resources-engineering-program-wre/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Wildlife Biology and Conservation (WBC)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/wildlife-biology-conservation-wbc/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Zoology (ZOO)","Bachelor","https://calendar.uoguelph.ca/undergraduate-calendar/programs-majors-minors/zoology-zoo/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Accounting","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/accounting/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Animal Biosciences","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/animal-biosciences/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Applied Molecular and Health Sciences","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/applied-molecular-health-sciences/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Bioinformatics","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/bioinformatics/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Biomedical Sciences","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/biomedical-sciences/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Biophysics","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/biophysics/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
